gpr_mean,true_y,gpr_lwr,gpr_upr,t0_mean,t0_lwr,t0_upr,Treated,obs_id,period
8.902609484983879,14.3076923076923,8.518604253240298,9.28661471672746,8.902609484983879,8.518604253240298,9.28661471672746,0.0,3147.0,19.0
8.81355981501327,9.0,8.426638830177144,9.200480799849398,8.81355981501327,8.426638830177144,9.200480799849398,0.0,3147.0,20.0
8.68025404006146,10.6153846153846,8.29097658866931,9.06953149145361,8.68025404006146,8.29097658866931,9.06953149145361,0.0,3147.0,21.0
8.73660332153769,10.8461538461538,8.344731728651622,9.128474914423757,8.73660332153769,8.344731728651622,9.128474914423757,0.0,3147.0,22.0
0.058532383496544105,0.0,-0.31475957468196963,0.43182434167505784,0.058532383496544105,-0.31475957468196963,0.43182434167505784,0.0,3148.0,1.0
0.0417598886313022,0.0,-0.33245560366490506,0.41597538092750946,0.0417598886313022,-0.33245560366490506,0.41597538092750946,0.0,3148.0,2.0
0.1817853503480915,0.0,-0.19448448271474084,0.5580551834109239,0.1817853503480915,-0.19448448271474084,0.5580551834109239,0.0,3148.0,3.0
0.3410921039166002,0.0,-0.037950892074879394,0.7201350999080798,0.3410921039166002,-0.037950892074879394,0.7201350999080798,0.0,3148.0,4.0
0.34528808032785135,0.21875,-0.037426796948394014,0.7280029576040967,0.34528808032785135,-0.037426796948394014,0.7280029576040967,0.0,3148.0,5.0
0.21066966037197288,0.0,-0.17617187756682456,0.5975111983107704,0.21066966037197288,-0.17617187756682456,0.5975111983107704,0.0,3148.0,6.0
0.1749449484595026,0.0,-0.21602193344697318,0.5659118303659784,0.1749449484595026,-0.21602193344697318,0.5659118303659784,0.0,3148.0,7.0
0.3938205507486373,0.0,-0.0009865485779641525,0.7886276500752387,0.3938205507486373,-0.0009865485779641525,0.7886276500752387,0.0,3148.0,8.0
0.6976729790446979,0.0,0.2994314405107469,1.0959145175786489,0.6976729790446979,0.2994314405107469,1.0959145175786489,0.0,3148.0,9.0
0.8124004303022082,0.453125,0.41110338067524355,1.2136974799291729,0.8124004303022082,0.41110338067524355,1.2136974799291729,0.0,3148.0,10.0
0.7206142263425714,0.984375,0.31661714033218713,1.1246113123529557,0.7206142263425714,0.31661714033218713,1.1246113123529557,0.0,3148.0,11.0
0.606357259012374,0.0,0.20061604074093597,1.012098477283812,0.606357259012374,0.20061604074093597,1.012098477283812,0.0,3148.0,12.0
0.5668531523917513,1.3125,0.16009241319192336,0.9736138915915792,0.5668531523917513,0.16009241319192336,0.9736138915915792,0.0,3148.0,13.0
0.5659539469009032,0.8125,0.15835075029970158,0.9735571435021048,0.5659539469009032,0.15835075029970158,0.9735571435021048,0.0,3148.0,14.0
0.544496767415543,0.921875,0.13602607107898945,0.9529674637520965,0.544496767415543,0.13602607107898945,0.9529674637520965,0.0,3148.0,15.0
0.4796719454120405,1.765625,0.07058557778307673,0.8887583130410043,0.4796719454120405,0.07058557778307673,0.8887583130410043,0.0,3148.0,16.0
0.4394342732726674,0.0625,0.029977230410775768,0.848891316134559,0.4394342732726674,0.029977230410775768,0.848891316134559,0.0,3148.0,17.0
0.5068710086936548,0.234375,0.09758562708496449,0.9161563903023451,0.5068710086936548,0.09758562708496449,0.9161563903023451,0.0,3148.0,18.0
0.5819359100575463,0.0,0.1726206964868937,0.9912511236281989,0.5819359100575463,0.1726206964868937,0.9912511236281989,0.0,3148.0,19.0
