obs_id,date,Treated,post,econ_active_rate,literacy_rate,pop_hh_ratio,hindu_rate,polygamy_rate,mean_ntl,period
174,2011-01-01,0,1,0.84152402,0.589413448,5.191666667,0.967495987,0.025952512,0.0,20
174,2012-01-01,0,1,0.84152402,0.589413448,5.191666667,0.967495987,0.025952512,0.0,21
174,2013-01-01,0,1,0.84152402,0.589413448,5.191666667,0.967495987,0.025952512,0.0,22
175,1992-01-01,0,0,0.796655163,0.612711477,5.543396226,0.938053097,0.024422617,0.0,1
175,1993-01-01,0,0,0.796655163,0.612711477,5.543396226,0.938053097,0.024422617,0.0,2
175,1994-01-01,0,0,0.796655163,0.612711477,5.543396226,0.938053097,0.024422617,0.0,3
175,1995-01-01,0,0,0.796655163,0.612711477,5.543396226,0.938053097,0.024422617,0.0,4
175,1996-01-01,0,0,0.796655163,0.612711477,5.543396226,0.938053097,0.024422617,0.0,5
175,1997-01-01,0,0,0.796655163,0.612711477,5.543396226,0.938053097,0.024422617,0.0,6
175,1998-01-01,0,0,0.796655163,0.612711477,5.543396226,0.938053097,0.024422617,0.0,7
175,1999-01-01,0,1,0.796655163,0.612711477,5.543396226,0.938053097,0.024422617,0.0,8
175,2000-01-01,0,1,0.796655163,0.612711477,5.543396226,0.938053097,0.024422617,0.0,9
175,2001-01-01,0,1,0.796655163,0.612711477,5.543396226,0.938053097,0.024422617,0.0,10
175,2002-01-01,0,1,0.796655163,0.612711477,5.543396226,0.938053097,0.024422617,0.0,11
175,2003-01-01,0,1,0.796655163,0.612711477,5.543396226,0.938053097,0.024422617,0.0,12
175,2004-01-01,0,1,0.796655163,0.612711477,5.543396226,0.938053097,0.024422617,0.0,13
175,2005-01-01,0,1,0.796655163,0.612711477,5.543396226,0.938053097,0.024422617,0.0,14
175,2006-01-01,0,1,0.796655163,0.612711477,5.543396226,0.938053097,0.024422617,0.0,15
175,2007-01-01,0,1,0.796655163,0.612711477,5.543396226,0.938053097,0.024422617,0.0,16
175,2008-01-01,0,1,0.796655163,0.612711477,5.543396226,0.938053097,0.024422617,0.0,17
175,2009-01-01,0,1,0.796655163,0.612711477,5.543396226,0.938053097,0.024422617,0.0,18
175,2010-01-01,0,1,0.796655163,0.612711477,5.543396226,0.938053097,0.024422617,0.0,19
175,2011-01-01,0,1,0.796655163,0.612711477,5.543396226,0.938053097,0.024422617,0.0,20
175,2012-01-01,0,1,0.796655163,0.612711477,5.543396226,0.938053097,0.024422617,0.0,21
175,2013-01-01,0,1,0.796655163,0.612711477,5.543396226,0.938053097,0.024422617,0.0,22
177,1992-01-01,0,0,0.834110593,0.57266436,4.886363636,,0.034643571,0.0,1
177,1993-01-01,0,0,0.834110593,0.57266436,4.886363636,,0.034643571,0.0,2
177,1994-01-01,0,0,0.834110593,0.57266436,4.886363636,,0.034643571,0.0,3
177,1995-01-01,0,0,0.834110593,0.57266436,4.886363636,,0.034643571,0.0,4
177,1996-01-01,0,0,0.834110593,0.57266436,4.886363636,,0.034643571,0.0,5
177,1997-01-01,0,0,0.834110593,0.57266436,4.886363636,,0.034643571,0.0,6
177,1998-01-01,0,0,0.834110593,0.57266436,4.886363636,,0.034643571,0.0,7
177,1999-01-01,0,1,0.834110593,0.57266436,4.886363636,,0.034643571,0.0,8
177,2000-01-01,0,1,0.834110593,0.57266436,4.886363636,,0.034643571,0.0,9
177,2001-01-01,0,1,0.834110593,0.57266436,4.886363636,,0.034643571,0.0,10
177,2002-01-01,0,1,0.834110593,0.57266436,4.886363636,,0.034643571,0.0,11
177,2003-01-01,0,1,0.834110593,0.57266436,4.886363636,,0.034643571,0.0,12
177,2004-01-01,0,1,0.834110593,0.57266436,4.886363636,,0.034643571,0.0,13
177,2005-01-01,0,1,0.834110593,0.57266436,4.886363636,,0.034643571,0.0,14
177,2006-01-01,0,1,0.834110593,0.57266436,4.886363636,,0.034643571,0.0,15
177,2007-01-01,0,1,0.834110593,0.57266436,4.886363636,,0.034643571,0.0,16
177,2008-01-01,0,1,0.834110593,0.57266436,4.886363636,,0.034643571,0.0,17
177,2009-01-01,0,1,0.834110593,0.57266436,4.886363636,,0.034643571,0.0,18
177,2010-01-01,0,1,0.834110593,0.57266436,4.886363636,,0.034643571,0.0,19
177,2011-01-01,0,1,0.834110593,0.57266436,4.886363636,,0.034643571,0.0,20
177,2012-01-01,0,1,0.834110593,0.57266436,4.886363636,,0.034643571,0.0,21
177,2013-01-01,0,1,0.834110593,0.57266436,4.886363636,,0.034643571,0.0,22
178,1992-01-01,0,0,0.891089109,0.584426576,5.082828283,1.089825119,0.02029703,0.0,1
178,1993-01-01,0,0,0.891089109,0.584426576,5.082828283,1.089825119,0.02029703,0.0,2
178,1994-01-01,0,0,0.891089109,0.584426576,5.082828283,1.089825119,0.02029703,0.0,3
178,1995-01-01,0,0,0.891089109,0.584426576,5.082828283,1.089825119,0.02029703,0.0,4
178,1996-01-01,0,0,0.891089109,0.584426576,5.082828283,1.089825119,0.02029703,0.0,5
178,1997-01-01,0,0,0.891089109,0.584426576,5.082828283,1.089825119,0.02029703,0.0,6
178,1998-01-01,0,0,0.891089109,0.584426576,5.082828283,1.089825119,0.02029703,0.0,7
178,1999-01-01,0,1,0.891089109,0.584426576,5.082828283,1.089825119,0.02029703,0.0,8
178,2000-01-01,0,1,0.891089109,0.584426576,5.082828283,1.089825119,0.02029703,0.0,9
178,2001-01-01,0,1,0.891089109,0.584426576,5.082828283,1.089825119,0.02029703,0.0,10
178,2002-01-01,0,1,0.891089109,0.584426576,5.082828283,1.089825119,0.02029703,0.0,11
178,2003-01-01,0,1,0.891089109,0.584426576,5.082828283,1.089825119,0.02029703,0.0,12
178,2004-01-01,0,1,0.891089109,0.584426576,5.082828283,1.089825119,0.02029703,0.0,13
178,2005-01-01,0,1,0.891089109,0.584426576,5.082828283,1.089825119,0.02029703,0.0,14
178,2006-01-01,0,1,0.891089109,0.584426576,5.082828283,1.089825119,0.02029703,0.0,15
178,2007-01-01,0,1,0.891089109,0.584426576,5.082828283,1.089825119,0.02029703,0.0,16
178,2008-01-01,0,1,0.891089109,0.584426576,5.082828283,1.089825119,0.02029703,0.0,17
178,2009-01-01,0,1,0.891089109,0.584426576,5.082828283,1.089825119,0.02029703,0.0,18
178,2010-01-01,0,1,0.891089109,0.584426576,5.082828283,1.089825119,0.02029703,0.0,19
178,2011-01-01,0,1,0.891089109,0.584426576,5.082828283,1.089825119,0.02029703,0.0,20
178,2012-01-01,0,1,0.891089109,0.584426576,5.082828283,1.089825119,0.02029703,0.0,21
178,2013-01-01,0,1,0.891089109,0.584426576,5.082828283,1.089825119,0.02029703,0.0,22
179,1992-01-01,1,0,0.586666667,0.719280028,5.392628205,0.920653789,0.011313131,0.0,1
179,1993-01-01,1,0,0.586666667,0.719280028,5.392628205,0.920653789,0.011313131,0.0,2
179,1994-01-01,1,0,0.586666667,0.719280028,5.392628205,0.920653789,0.011313131,0.0,3
179,1995-01-01,1,0,0.586666667,0.719280028,5.392628205,0.920653789,0.011313131,0.0,4
179,1996-01-01,1,0,0.586666667,0.719280028,5.392628205,0.920653789,0.011313131,0.0,5
179,1997-01-01,1,0,0.586666667,0.719280028,5.392628205,0.920653789,0.011313131,0.0,6
179,1998-01-01,1,0,0.586666667,0.719280028,5.392628205,0.920653789,0.011313131,0.0,7
180,1992-01-01,0,0,0.717139175,0.510674157,5.932475884,0.250948509,0.017396907,0.0,1
180,1993-01-01,0,0,0.717139175,0.510674157,5.932475884,0.250948509,0.017396907,0.0,2
180,1994-01-01,0,0,0.717139175,0.510674157,5.932475884,0.250948509,0.017396907,0.0,3
180,1995-01-01,0,0,0.717139175,0.510674157,5.932475884,0.250948509,0.017396907,0.0,4
180,1996-01-01,0,0,0.717139175,0.510674157,5.932475884,0.250948509,0.017396907,0.0,5
180,1997-01-01,0,0,0.717139175,0.510674157,5.932475884,0.250948509,0.017396907,0.0,6
180,1998-01-01,0,0,0.717139175,0.510674157,5.932475884,0.250948509,0.017396907,0.0,7
180,1999-01-01,0,1,0.717139175,0.510674157,5.932475884,0.250948509,0.017396907,0.0,8
180,2000-01-01,0,1,0.717139175,0.510674157,5.932475884,0.250948509,0.017396907,0.0,9
180,2001-01-01,0,1,0.717139175,0.510674157,5.932475884,0.250948509,0.017396907,0.0,10
180,2002-01-01,0,1,0.717139175,0.510674157,5.932475884,0.250948509,0.017396907,0.0,11
180,2003-01-01,0,1,0.717139175,0.510674157,5.932475884,0.250948509,0.017396907,0.0,12
180,2004-01-01,0,1,0.717139175,0.510674157,5.932475884,0.250948509,0.017396907,0.0,13
180,2005-01-01,0,1,0.717139175,0.510674157,5.932475884,0.250948509,0.017396907,0.0,14
180,2006-01-01,0,1,0.717139175,0.510674157,5.932475884,0.250948509,0.017396907,0.0,15
180,2007-01-01,0,1,0.717139175,0.510674157,5.932475884,0.250948509,0.017396907,0.0,16
180,2008-01-01,0,1,0.717139175,0.510674157,5.932475884,0.250948509,0.017396907,0.0,17
180,2009-01-01,0,1,0.717139175,0.510674157,5.932475884,0.250948509,0.017396907,0.0,18
180,2010-01-01,0,1,0.717139175,0.510674157,5.932475884,0.250948509,0.017396907,0.0,19
180,2011-01-01,0,1,0.717139175,0.510674157,5.932475884,0.250948509,0.017396907,0.0,20
180,2012-01-01,0,1,0.717139175,0.510674157,5.932475884,0.250948509,0.017396907,0.0,21
180,2013-01-01,0,1,0.717139175,0.510674157,5.932475884,0.250948509,0.017396907,0.0,22
181,1992-01-01,0,0,0.643378519,0.528673835,5.2578125,0.94576523,0.005213764,0.0,1
181,1993-01-01,0,0,0.643378519,0.528673835,5.2578125,0.94576523,0.005213764,0.0,2
181,1994-01-01,0,0,0.643378519,0.528673835,5.2578125,0.94576523,0.005213764,0.0,3
181,1995-01-01,0,0,0.643378519,0.528673835,5.2578125,0.94576523,0.005213764,0.0,4
181,1996-01-01,0,0,0.643378519,0.528673835,5.2578125,0.94576523,0.005213764,0.0,5
181,1997-01-01,0,0,0.643378519,0.528673835,5.2578125,0.94576523,0.005213764,0.0,6
181,1998-01-01,0,0,0.643378519,0.528673835,5.2578125,0.94576523,0.005213764,0.0,7
181,1999-01-01,0,1,0.643378519,0.528673835,5.2578125,0.94576523,0.005213764,0.0,8
181,2000-01-01,0,1,0.643378519,0.528673835,5.2578125,0.94576523,0.005213764,0.0,9
181,2001-01-01,0,1,0.643378519,0.528673835,5.2578125,0.94576523,0.005213764,0.0,10
181,2002-01-01,0,1,0.643378519,0.528673835,5.2578125,0.94576523,0.005213764,0.0,11
181,2003-01-01,0,1,0.643378519,0.528673835,5.2578125,0.94576523,0.005213764,0.0,12
181,2004-01-01,0,1,0.643378519,0.528673835,5.2578125,0.94576523,0.005213764,0.0,13
181,2005-01-01,0,1,0.643378519,0.528673835,5.2578125,0.94576523,0.005213764,0.0,14
181,2006-01-01,0,1,0.643378519,0.528673835,5.2578125,0.94576523,0.005213764,0.0,15
181,2007-01-01,0,1,0.643378519,0.528673835,5.2578125,0.94576523,0.005213764,0.0,16
181,2008-01-01,0,1,0.643378519,0.528673835,5.2578125,0.94576523,0.005213764,0.0,17
181,2009-01-01,0,1,0.643378519,0.528673835,5.2578125,0.94576523,0.005213764,0.0,18
181,2010-01-01,0,1,0.643378519,0.528673835,5.2578125,0.94576523,0.005213764,0.0,19
181,2011-01-01,0,1,0.643378519,0.528673835,5.2578125,0.94576523,0.005213764,0.0,20
181,2012-01-01,0,1,0.643378519,0.528673835,5.2578125,0.94576523,0.005213764,0.0,21
181,2013-01-01,0,1,0.643378519,0.528673835,5.2578125,0.94576523,0.005213764,0.0,22
182,1992-01-01,0,0,0.784507863,0.472986748,,,0.017472335,0.0,1
182,1993-01-01,0,0,0.784507863,0.472986748,,,0.017472335,0.0,2
182,1994-01-01,0,0,0.784507863,0.472986748,,,0.017472335,0.0,3
182,1995-01-01,0,0,0.784507863,0.472986748,,,0.017472335,0.0,4
182,1996-01-01,0,0,0.784507863,0.472986748,,,0.017472335,0.0,5
182,1997-01-01,0,0,0.784507863,0.472986748,,,0.017472335,0.0,6
182,1998-01-01,0,0,0.784507863,0.472986748,,,0.017472335,0.0,7
182,1999-01-01,0,1,0.784507863,0.472986748,,,0.017472335,0.0,8
182,2000-01-01,0,1,0.784507863,0.472986748,,,0.017472335,0.0,9
182,2001-01-01,0,1,0.784507863,0.472986748,,,0.017472335,0.0,10
182,2002-01-01,0,1,0.784507863,0.472986748,,,0.017472335,0.0,11
182,2003-01-01,0,1,0.784507863,0.472986748,,,0.017472335,0.0,12
182,2004-01-01,0,1,0.784507863,0.472986748,,,0.017472335,0.0,13
182,2005-01-01,0,1,0.784507863,0.472986748,,,0.017472335,0.0,14
182,2006-01-01,0,1,0.784507863,0.472986748,,,0.017472335,0.0,15
182,2007-01-01,0,1,0.784507863,0.472986748,,,0.017472335,0.0,16
182,2008-01-01,0,1,0.784507863,0.472986748,,,0.017472335,0.0,17
182,2009-01-01,0,1,0.784507863,0.472986748,,,0.017472335,0.0,18
182,2010-01-01,0,1,0.784507863,0.472986748,,,0.017472335,0.0,19
182,2011-01-01,0,1,0.784507863,0.472986748,,,0.017472335,0.0,20
182,2012-01-01,0,1,0.784507863,0.472986748,,,0.017472335,0.0,21
182,2013-01-01,0,1,0.784507863,0.472986748,,,0.017472335,0.0,22
183,1992-01-01,0,0,0.886769964,0.391672548,5.208251473,1.027913995,0.003575685,0.0,1
183,1993-01-01,0,0,0.886769964,0.391672548,5.208251473,1.027913995,0.003575685,0.0,2
183,1994-01-01,0,0,0.886769964,0.391672548,5.208251473,1.027913995,0.003575685,0.0,3
183,1995-01-01,0,0,0.886769964,0.391672548,5.208251473,1.027913995,0.003575685,0.0,4
183,1996-01-01,0,0,0.886769964,0.391672548,5.208251473,1.027913995,0.003575685,0.0,5
183,1997-01-01,0,0,0.886769964,0.391672548,5.208251473,1.027913995,0.003575685,0.0,6
183,1998-01-01,0,0,0.886769964,0.391672548,5.208251473,1.027913995,0.003575685,0.0,7
183,1999-01-01,0,1,0.886769964,0.391672548,5.208251473,1.027913995,0.003575685,0.0,8
183,2000-01-01,0,1,0.886769964,0.391672548,5.208251473,1.027913995,0.003575685,0.0,9
183,2001-01-01,0,1,0.886769964,0.391672548,5.208251473,1.027913995,0.003575685,0.0,10
183,2002-01-01,0,1,0.886769964,0.391672548,5.208251473,1.027913995,0.003575685,0.0,11
183,2003-01-01,0,1,0.886769964,0.391672548,5.208251473,1.027913995,0.003575685,0.0,12
183,2004-01-01,0,1,0.886769964,0.391672548,5.208251473,1.027913995,0.003575685,0.0,13
183,2005-01-01,0,1,0.886769964,0.391672548,5.208251473,1.027913995,0.003575685,0.0,14
183,2006-01-01,0,1,0.886769964,0.391672548,5.208251473,1.027913995,0.003575685,0.0,15
183,2007-01-01,0,1,0.886769964,0.391672548,5.208251473,1.027913995,0.003575685,0.0,16
183,2008-01-01,0,1,0.886769964,0.391672548,5.208251473,1.027913995,0.003575685,0.0,17
183,2009-01-01,0,1,0.886769964,0.391672548,5.208251473,1.027913995,0.003575685,0.0,18
183,2010-01-01,0,1,0.886769964,0.391672548,5.208251473,1.027913995,0.003575685,0.0,19
183,2011-01-01,0,1,0.886769964,0.391672548,5.208251473,1.027913995,0.003575685,0.0,20
183,2012-01-01,0,1,0.886769964,0.391672548,5.208251473,1.027913995,0.003575685,0.0,21
183,2013-01-01,0,1,0.886769964,0.391672548,5.208251473,1.027913995,0.003575685,0.0,22
184,1992-01-01,0,0,0.704363002,0.574667473,5.513605442,1.363355953,0.110645724,0.0,1
184,1993-01-01,0,0,0.704363002,0.574667473,5.513605442,1.363355953,0.110645724,0.0,2
184,1994-01-01,0,0,0.704363002,0.574667473,5.513605442,1.363355953,0.110645724,0.0,3
184,1995-01-01,0,0,0.704363002,0.574667473,5.513605442,1.363355953,0.110645724,0.0,4
184,1996-01-01,0,0,0.704363002,0.574667473,5.513605442,1.363355953,0.110645724,0.0,5
184,1997-01-01,0,0,0.704363002,0.574667473,5.513605442,1.363355953,0.110645724,0.0,6
184,1998-01-01,0,0,0.704363002,0.574667473,5.513605442,1.363355953,0.110645724,0.0,7
184,1999-01-01,0,1,0.704363002,0.574667473,5.513605442,1.363355953,0.110645724,0.0,8
184,2000-01-01,0,1,0.704363002,0.574667473,5.513605442,1.363355953,0.110645724,0.0,9
184,2001-01-01,0,1,0.704363002,0.574667473,5.513605442,1.363355953,0.110645724,0.0,10
184,2002-01-01,0,1,0.704363002,0.574667473,5.513605442,1.363355953,0.110645724,0.0,11
184,2003-01-01,0,1,0.704363002,0.574667473,5.513605442,1.363355953,0.110645724,0.0,12
184,2004-01-01,0,1,0.704363002,0.574667473,5.513605442,1.363355953,0.110645724,0.0,13
184,2005-01-01,0,1,0.704363002,0.574667473,5.513605442,1.363355953,0.110645724,0.0,14
184,2006-01-01,0,1,0.704363002,0.574667473,5.513605442,1.363355953,0.110645724,0.0,15
184,2007-01-01,0,1,0.704363002,0.574667473,5.513605442,1.363355953,0.110645724,0.0,16
184,2008-01-01,0,1,0.704363002,0.574667473,5.513605442,1.363355953,0.110645724,0.0,17
184,2009-01-01,0,1,0.704363002,0.574667473,5.513605442,1.363355953,0.110645724,0.0,18
184,2010-01-01,0,1,0.704363002,0.574667473,5.513605442,1.363355953,0.110645724,0.0,19
184,2011-01-01,0,1,0.704363002,0.574667473,5.513605442,1.363355953,0.110645724,0.0,20
184,2012-01-01,0,1,0.704363002,0.574667473,5.513605442,1.363355953,0.110645724,0.0,21
184,2013-01-01,0,1,0.704363002,0.574667473,5.513605442,1.363355953,0.110645724,0.0,22
185,1992-01-01,0,0,0.690737834,0.526834611,5.308022923,1.201619433,0.015070644,0.0,1
185,1993-01-01,0,0,0.690737834,0.526834611,5.308022923,1.201619433,0.015070644,0.0,2
185,1994-01-01,0,0,0.690737834,0.526834611,5.308022923,1.201619433,0.015070644,0.0,3
185,1995-01-01,0,0,0.690737834,0.526834611,5.308022923,1.201619433,0.015070644,0.0,4
185,1996-01-01,0,0,0.690737834,0.526834611,5.308022923,1.201619433,0.015070644,0.0,5
185,1997-01-01,0,0,0.690737834,0.526834611,5.308022923,1.201619433,0.015070644,0.0,6
185,1998-01-01,0,0,0.690737834,0.526834611,5.308022923,1.201619433,0.015070644,0.0,7
185,1999-01-01,0,1,0.690737834,0.526834611,5.308022923,1.201619433,0.015070644,0.0,8
185,2000-01-01,0,1,0.690737834,0.526834611,5.308022923,1.201619433,0.015070644,0.0,9
185,2001-01-01,0,1,0.690737834,0.526834611,5.308022923,1.201619433,0.015070644,0.0,10
185,2002-01-01,0,1,0.690737834,0.526834611,5.308022923,1.201619433,0.015070644,0.0,11
185,2003-01-01,0,1,0.690737834,0.526834611,5.308022923,1.201619433,0.015070644,0.0,12
185,2004-01-01,0,1,0.690737834,0.526834611,5.308022923,1.201619433,0.015070644,0.0,13
185,2005-01-01,0,1,0.690737834,0.526834611,5.308022923,1.201619433,0.015070644,0.0,14
185,2006-01-01,0,1,0.690737834,0.526834611,5.308022923,1.201619433,0.015070644,0.0,15
185,2007-01-01,0,1,0.690737834,0.526834611,5.308022923,1.201619433,0.015070644,0.0,16
185,2008-01-01,0,1,0.690737834,0.526834611,5.308022923,1.201619433,0.015070644,0.0,17
185,2009-01-01,0,1,0.690737834,0.526834611,5.308022923,1.201619433,0.015070644,0.0,18
185,2010-01-01,0,1,0.690737834,0.526834611,5.308022923,1.201619433,0.015070644,0.0,19
185,2011-01-01,0,1,0.690737834,0.526834611,5.308022923,1.201619433,0.015070644,0.0,20
185,2012-01-01,0,1,0.690737834,0.526834611,5.308022923,1.201619433,0.015070644,0.0,21
185,2013-01-01,0,1,0.690737834,0.526834611,5.308022923,1.201619433,0.015070644,0.0,22
186,1992-01-01,0,0,0.831298557,0.715823736,,,0.010266371,0.0,1
186,1993-01-01,0,0,0.831298557,0.715823736,,,0.010266371,0.0,2
186,1994-01-01,0,0,0.831298557,0.715823736,,,0.010266371,0.0,3
186,1995-01-01,0,0,0.831298557,0.715823736,,,0.010266371,0.0,4
186,1996-01-01,0,0,0.831298557,0.715823736,,,0.010266371,0.0,5
186,1997-01-01,0,0,0.831298557,0.715823736,,,0.010266371,0.0,6
186,1998-01-01,0,0,0.831298557,0.715823736,,,0.010266371,0.0,7
186,1999-01-01,0,1,0.831298557,0.715823736,,,0.010266371,0.0,8
186,2000-01-01,0,1,0.831298557,0.715823736,,,0.010266371,0.0,9
186,2001-01-01,0,1,0.831298557,0.715823736,,,0.010266371,0.0,10
186,2002-01-01,0,1,0.831298557,0.715823736,,,0.010266371,0.0,11
186,2003-01-01,0,1,0.831298557,0.715823736,,,0.010266371,0.0,12
186,2004-01-01,0,1,0.831298557,0.715823736,,,0.010266371,0.0,13
186,2005-01-01,0,1,0.831298557,0.715823736,,,0.010266371,0.0,14
186,2006-01-01,0,1,0.831298557,0.715823736,,,0.010266371,0.0,15
186,2007-01-01,0,1,0.831298557,0.715823736,,,0.010266371,0.0,16
186,2008-01-01,0,1,0.831298557,0.715823736,,,0.010266371,0.0,17
186,2009-01-01,0,1,0.831298557,0.715823736,,,0.010266371,0.0,18
186,2010-01-01,0,1,0.831298557,0.715823736,,,0.010266371,0.75,19
186,2011-01-01,0,1,0.831298557,0.715823736,,,0.010266371,0.0,20
186,2012-01-01,0,1,0.831298557,0.715823736,,,0.010266371,0.0,21
186,2013-01-01,0,1,0.831298557,0.715823736,,,0.010266371,0.0,22
187,1992-01-01,1,0,0.515868077,0.386283546,5.502857143,1.153426791,0.016801493,0.0,1
187,1993-01-01,1,0,0.515868077,0.386283546,5.502857143,1.153426791,0.016801493,0.0,2
187,1994-01-01,1,0,0.515868077,0.386283546,5.502857143,1.153426791,0.016801493,0.0,3
187,1995-01-01,1,0,0.515868077,0.386283546,5.502857143,1.153426791,0.016801493,0.0,4
187,1996-01-01,1,0,0.515868077,0.386283546,5.502857143,1.153426791,0.016801493,0.0,5
187,1997-01-01,1,0,0.515868077,0.386283546,5.502857143,1.153426791,0.016801493,0.0,6
187,1998-01-01,1,0,0.515868077,0.386283546,5.502857143,1.153426791,0.016801493,0.0,7
189,1992-01-01,0,0,0.673762946,0.46318408,5.849726776,,0.006904488,0.0,1
189,1993-01-01,0,0,0.673762946,0.46318408,5.849726776,,0.006904488,0.0,2
189,1994-01-01,0,0,0.673762946,0.46318408,5.849726776,,0.006904488,0.0,3
189,1995-01-01,0,0,0.673762946,0.46318408,5.849726776,,0.006904488,0.0,4
189,1996-01-01,0,0,0.673762946,0.46318408,5.849726776,,0.006904488,0.0,5
189,1997-01-01,0,0,0.673762946,0.46318408,5.849726776,,0.006904488,0.0,6
189,1998-01-01,0,0,0.673762946,0.46318408,5.849726776,,0.006904488,0.0,7
189,1999-01-01,0,1,0.673762946,0.46318408,5.849726776,,0.006904488,0.0,8
189,2000-01-01,0,1,0.673762946,0.46318408,5.849726776,,0.006904488,0.0,9
189,2001-01-01,0,1,0.673762946,0.46318408,5.849726776,,0.006904488,0.0,10
189,2002-01-01,0,1,0.673762946,0.46318408,5.849726776,,0.006904488,0.0,11
189,2003-01-01,0,1,0.673762946,0.46318408,5.849726776,,0.006904488,0.0,12
189,2004-01-01,0,1,0.673762946,0.46318408,5.849726776,,0.006904488,0.0,13
189,2005-01-01,0,1,0.673762946,0.46318408,5.849726776,,0.006904488,0.0,14
189,2006-01-01,0,1,0.673762946,0.46318408,5.849726776,,0.006904488,0.0,15
189,2007-01-01,0,1,0.673762946,0.46318408,5.849726776,,0.006904488,0.0,16
189,2008-01-01,0,1,0.673762946,0.46318408,5.849726776,,0.006904488,0.0,17
189,2009-01-01,0,1,0.673762946,0.46318408,5.849726776,,0.006904488,0.0,18
189,2010-01-01,0,1,0.673762946,0.46318408,5.849726776,,0.006904488,0.0,19
189,2011-01-01,0,1,0.673762946,0.46318408,5.849726776,,0.006904488,0.0,20
189,2012-01-01,0,1,0.673762946,0.46318408,5.849726776,,0.006904488,0.0,21
189,2013-01-01,0,1,0.673762946,0.46318408,5.849726776,,0.006904488,0.0,22
190,1992-01-01,0,0,0.713356461,0.468085106,5.481327801,,0.014310494,0.0,1
190,1993-01-01,0,0,0.713356461,0.468085106,5.481327801,,0.014310494,0.0,2
190,1994-01-01,0,0,0.713356461,0.468085106,5.481327801,,0.014310494,0.0,3
190,1995-01-01,0,0,0.713356461,0.468085106,5.481327801,,0.014310494,0.0,4
190,1996-01-01,0,0,0.713356461,0.468085106,5.481327801,,0.014310494,0.0,5
190,1997-01-01,0,0,0.713356461,0.468085106,5.481327801,,0.014310494,0.0,6
190,1998-01-01,0,0,0.713356461,0.468085106,5.481327801,,0.014310494,0.0,7
190,1999-01-01,0,1,0.713356461,0.468085106,5.481327801,,0.014310494,0.0,8
190,2000-01-01,0,1,0.713356461,0.468085106,5.481327801,,0.014310494,0.0,9
190,2001-01-01,0,1,0.713356461,0.468085106,5.481327801,,0.014310494,0.0,10
190,2002-01-01,0,1,0.713356461,0.468085106,5.481327801,,0.014310494,0.0,11
190,2003-01-01,0,1,0.713356461,0.468085106,5.481327801,,0.014310494,0.0,12
190,2004-01-01,0,1,0.713356461,0.468085106,5.481327801,,0.014310494,0.0,13
190,2005-01-01,0,1,0.713356461,0.468085106,5.481327801,,0.014310494,0.0,14
190,2006-01-01,0,1,0.713356461,0.468085106,5.481327801,,0.014310494,0.0,15
190,2007-01-01,0,1,0.713356461,0.468085106,5.481327801,,0.014310494,0.0,16
190,2008-01-01,0,1,0.713356461,0.468085106,5.481327801,,0.014310494,0.0,17
190,2009-01-01,0,1,0.713356461,0.468085106,5.481327801,,0.014310494,0.0,18
190,2010-01-01,0,1,0.713356461,0.468085106,5.481327801,,0.014310494,0.0,19
190,2011-01-01,0,1,0.713356461,0.468085106,5.481327801,,0.014310494,0.0,20
190,2012-01-01,0,1,0.713356461,0.468085106,5.481327801,,0.014310494,0.0,21
190,2013-01-01,0,1,0.713356461,0.468085106,5.481327801,,0.014310494,0.0,22
191,1992-01-01,0,0,0.782646048,0.369803063,5.607705779,1.050281074,0.008591065,0.0,1
191,1993-01-01,0,0,0.782646048,0.369803063,5.607705779,1.050281074,0.008591065,0.0,2
191,1994-01-01,0,0,0.782646048,0.369803063,5.607705779,1.050281074,0.008591065,0.0,3
191,1995-01-01,0,0,0.782646048,0.369803063,5.607705779,1.050281074,0.008591065,0.0,4
191,1996-01-01,0,0,0.782646048,0.369803063,5.607705779,1.050281074,0.008591065,0.0,5
191,1997-01-01,0,0,0.782646048,0.369803063,5.607705779,1.050281074,0.008591065,0.0,6
191,1998-01-01,0,0,0.782646048,0.369803063,5.607705779,1.050281074,0.008591065,0.0,7
191,1999-01-01,0,1,0.782646048,0.369803063,5.607705779,1.050281074,0.008591065,0.0,8
191,2000-01-01,0,1,0.782646048,0.369803063,5.607705779,1.050281074,0.008591065,0.0,9
191,2001-01-01,0,1,0.782646048,0.369803063,5.607705779,1.050281074,0.008591065,0.0,10
191,2002-01-01,0,1,0.782646048,0.369803063,5.607705779,1.050281074,0.008591065,0.0,11
191,2003-01-01,0,1,0.782646048,0.369803063,5.607705779,1.050281074,0.008591065,0.0,12
191,2004-01-01,0,1,0.782646048,0.369803063,5.607705779,1.050281074,0.008591065,0.0,13
191,2005-01-01,0,1,0.782646048,0.369803063,5.607705779,1.050281074,0.008591065,0.0,14
191,2006-01-01,0,1,0.782646048,0.369803063,5.607705779,1.050281074,0.008591065,0.0,15
191,2007-01-01,0,1,0.782646048,0.369803063,5.607705779,1.050281074,0.008591065,0.0,16
191,2008-01-01,0,1,0.782646048,0.369803063,5.607705779,1.050281074,0.008591065,0.0,17
191,2009-01-01,0,1,0.782646048,0.369803063,5.607705779,1.050281074,0.008591065,0.0,18
191,2010-01-01,0,1,0.782646048,0.369803063,5.607705779,1.050281074,0.008591065,0.0,19
